Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,
NWHM,New Home Company Inc. (The),13.51,$223.14M,2014,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/nwhm,
IRL,New Ireland Fund Inc. (The),13.8146,$69.56M,1990,n/a,n/a,http://www.nasdaq.com/symbol/irl,
NEWM,New Media Investment Group Inc.,17.45,$779.6M,2014,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/newm,
NMFC,New Mountain Finance Corporation,14.05,$817.17M,2011,n/a,n/a,http://www.nasdaq.com/symbol/nmfc,
EDU,New Oriental Education & Technology Group Inc.,22.45,$3.54B,2006,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/edu,
NEWR,New Relic Inc.,39,$1.85B,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/newr,
NRZ,New Residential Investment Corp.,12.98,$2.99B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nrz,
SNR,New Senior Investment Group Inc.,10.9,$943.22M,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/snr,
NSLP^A,New Source Energy Partners L.P.,1.39,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nslp^a,
NWY,New York & Company Inc.,2.76,$177.97M,2004,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/nwy,
NYCB,New York Community Bancorp Inc.,18.44,$8.19B,n/a,Finance,Banks,http://www.nasdaq.com/symbol/nycb,
NYCB^U,New York Community Bancorp Inc.,50.716,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nycb^u,
NYRT,New York REIT Inc.,11.35,$1.84B,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nyrt,
NYT,New York Times Company (The),12.82,$2.12B,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/nyt,
NCT,Newcastle Investment Corporation,4.79,$318.47M,2002,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nct,
NCT^B,Newcastle Investment Corporation,25.85,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nct^b,
NCT^C,Newcastle Investment Corporation,24.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nct^c,
NCT^D,Newcastle Investment Corporation,24.77,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nct^d,
NWL,Newell Rubbermaid Inc.,42.82,$11.47B,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/nwl,
NFX,Newfield Exploration Company,40.68,$6.63B,1993,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nfx,
NJR,NewJersey Resources Corporation,31.21,$2.67B,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/njr,
NEU,NewMarket Corporation,379.42,$4.71B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/neu,
NEM,Newmont Mining Corporation,18.99,$10.05B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/nem,
NR,Newpark Resources Inc.,6.04,$508.25M,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/nr,
NHF,NexPoint Credit Stategies Fund,25.11,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nhf,
NXRT,NexPoint Residential Trust Inc.,13.55,$288.53M,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nxrt,
NEP,NextEra Energy Partners LP,25.26,$537.86M,2014,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nep,
NEE,NextEra Energy Inc.,103.66,$46.87B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nee,
NEE^C,NextEra Energy Inc.,25.71,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^c,
NEE^G,NextEra Energy Inc.,26.07,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^g,
NEE^H,NextEra Energy Inc.,25.52,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^h,
NEE^I,NextEra Energy Inc.,24.53,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^i,
NEE^J,NextEra Energy Inc.,23.89,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^j,
NEE^P,NextEra Energy Inc.,55.37,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^p,
NEE^Q,NextEra Energy Inc.,53.32,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^q,
NGL,NGL ENERGY PARTNERS LP,20.25,$2.17B,2011,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/ngl,
NMK^B,Niagara Mohawk Holdings Inc.,88.5,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/nmk^b,
NMK^C,Niagara Mohawk Holdings Inc.,98.7,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/nmk^c,
NJ,Nidec Corporation (Nihon Densan Kabushiki Kaisha),17.77,$21.01B,n/a,Consumer Durables,Metal Fabrications,http://www.nasdaq.com/symbol/nj,
NLSN,Nielsen N.V.,47.74,$17.51B,2011,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/nlsn,
NKE,Nike Inc.,130.47,$111.19B,n/a,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/nke,
NMBL,Nimble Storage Inc.,22.65,$1.8B,2013,Technology,Electronic Components,http://www.nasdaq.com/symbol/nmbl,
NTT,Nippon Telegraph and Telephone Corporation,36.24,$163.64B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ntt,
NKA,Niska Gas Storage Partners LLC,3.37,$128.02M,2010,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/nka,
NI,NiSource Inc,19.46,$6.19B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/ni,
NL,NL Industries Inc.,3.66,$178.21M,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/nl,
NOAH,Noah Holdings Ltd.,28.03,$1.57B,2010,Finance,Investment Managers,http://www.nasdaq.com/symbol/noah,
NE,Noble Corporation,12.53,$3.03B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ne,
NBL,Noble Energy Inc.,37.1,$14.36B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nbl,
NOK,Nokia Corporation,7.02,$25.82B,1994,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/nok,
NMR,Nomura Holdings Inc ADR,6.32,$22.72B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/nmr,
NOR,Noranda Aluminum Holding Corporation,2.01,$2.87M,2010,Basic Industries,Aluminum,http://www.nasdaq.com/symbol/nor,
NORD,Nord Anglia Education Inc.,19.6,$1.92B,2014,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/nord,
NAO,Nordic American Offshore Ltd,6.67,$156.29M,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nao,
NAT,Nordic American Tankers Limited,15.69,$1.4B,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/nat,
JWN,Nordstrom Inc.,67.27,$12.66B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/jwn,
NSC,Norfolk Souther Corporation,78.36,$23.62B,n/a,Transportation,Railroads,http://www.nasdaq.com/symbol/nsc,
NTL,Nortel Inversora SA,15.34,$2.09B,1997,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ntl,
NOA,North American Energy Partners Inc.,2.36,$79.49M,2006,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/noa,
NADL,North Atlantic Drilling Ltd.,0.9999,$241.12M,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nadl,
NRT,North European Oil Royality Trust,10.51,$96.59M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nrt,
NTI,Northern Tier Energy LP,25.09,$2.33B,2012,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/nti,
NOC,Northrop Grumman Corporation,174.88,$34.7B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/noc,
NSAM,NorthStar Asset Management Group Inc.,14.84,$2.94B,2014,Finance,Real Estate,http://www.nasdaq.com/symbol/nsam,
NRF,Northstar Realty Finance Corp.,12.44,$4.54B,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nrf,
NRF^A,Northstar Realty Finance Corp.,24.43,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nrf^a,
NRF^B,Northstar Realty Finance Corp.,23.55,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nrf^b,
NRF^C,Northstar Realty Finance Corp.,24.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nrf^c,
NRF^D,Northstar Realty Finance Corp.,23.61,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nrf^d,
NRF^E,Northstar Realty Finance Corp.,24.25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nrf^e,
NWN,Northwest Natural Gas Company,47.99,$1.31B,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/nwn,
NWE,NorthWestern Corporation,56.2,$2.64B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/nwe,
NVS,Novartis AG,95.03,$229.52B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nvs,
NVO,Novo Nordisk A/S,55.61,$147.37B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nvo,
DNOW,NOW Inc.,17.02,$1.82B,2014,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/dnow,
NQ,NQ Mobile Inc.,3.67,$318.08M,2011,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/nq,
NRG,NRG Energy Inc.,15.02,$4.97B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nrg,
NYLD,NRG Yield Inc.,14.54,$2.66B,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nyld,
NYLD.A,NRG Yield Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nyld.a,
DCM,NTT DOCOMO Inc,18.12,$70.33B,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/dcm,
NUS,Nu Skin Enterprises Inc.,37.25,$2.15B,1996,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/nus,
NUE,Nucor Corporation,42.16,$13.47B,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/nue,
NS,Nustar Energy L.P.,51.45,$4.01B,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/ns,
NSH,Nustar GP Holdings LLC,29.43,$1.26B,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/nsh,
NSS,NuStar Logistics L.P.,25.65,n/a,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/nss,
JMLP,Nuveen All Cap Energy MLP Opportunities Fund,11.27,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/jmlp,
NEA,Nuveen AMT-Free Municipal Income Fund,13.07,$1.03B,2002,n/a,n/a,http://www.nasdaq.com/symbol/nea,
NUV,Nuveen AMT-Free Municipal Value Fund,9.82,$2.02B,1987,n/a,n/a,http://www.nasdaq.com/symbol/nuv,
NUW,Nuveen AMT-Free Municipal Value Fund,17.12,$228.26M,2009,n/a,n/a,http://www.nasdaq.com/symbol/nuw,
NAZ,Nuveen Arizona Premium Income Municipal Fund,15.0101,$173.58M,1992,n/a,n/a,http://www.nasdaq.com/symbol/naz,
NBB,Nuveen Build America Bond Fund,19.52,$516.54M,2010,n/a,n/a,http://www.nasdaq.com/symbol/nbb,
NBD,Nuveen Build America Bond Opportunity Fund,19.52,$140.65M,2010,n/a,n/a,http://www.nasdaq.com/symbol/nbd,
NKX,Nuveen California AMT-Free Municipal Income Fund,14.99,$715.15M,2002,n/a,n/a,http://www.nasdaq.com/symbol/nkx,
NAC,Nuveen California Dividend Advantage Municipal Fund,15.3,$359.99M,1999,n/a,n/a,http://www.nasdaq.com/symbol/nac,
NCA,Nuveen California Municipal Value Fund Inc.,10.72,$271M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nca,
NTC,Nuveen Connecticut Premium Income Municipal Fund,12.42,$182.44M,1993,n/a,n/a,http://www.nasdaq.com/symbol/ntc,
JCE,Nuveen Core Equity Alpha Fund,14.26,$228.47M,2007,n/a,n/a,http://www.nasdaq.com/symbol/jce,
JQC,Nuveen Credit Strategies Income Fund,8.04,$1.1B,2003,n/a,n/a,http://www.nasdaq.com/symbol/jqc,
JDD,Nuveen Diversified Dividend and Income Fund,11.03,$219.93M,2003,n/a,n/a,http://www.nasdaq.com/symbol/jdd,
NAD,Nuveen Dividend Advantage Municipal Fund,13.75,$540.32M,1999,n/a,n/a,http://www.nasdaq.com/symbol/nad,
DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund,14.08,$169.18M,2014,n/a,n/a,http://www.nasdaq.com/symbol/diax,
JMF,Nuveen Energy MLP Total Return Fund,14.42,$568.81M,2011,n/a,n/a,http://www.nasdaq.com/symbol/jmf,
NEV,Nuveen Enhanced Municipal Value Fund,15.06,$317.68M,2009,n/a,n/a,http://www.nasdaq.com/symbol/nev,
JPW,Nuveen Flexible Investment Income Fund,15.4199,$57.13M,2013,n/a,n/a,http://www.nasdaq.com/symbol/jpw,
JFR,Nuveen Floating Rate Income Fund,10.04,$502.88M,2004,n/a,n/a,http://www.nasdaq.com/symbol/jfr,
JRO,Nuveen Floating Rate Income Opportuntiy Fund,9.938,$327.74M,2004,n/a,n/a,http://www.nasdaq.com/symbol/jro,
NKG,Nuveen Georgia Dividend Advantage Municipal Fund 2,12.75,$134.5M,2002,n/a,n/a,http://www.nasdaq.com/symbol/nkg,
JGV,Nuveen Global Equity Income Fund ,10.97,$208.86M,2006,n/a,n/a,http://www.nasdaq.com/symbol/jgv,
JGH,Nuveen Global High Income Fund,15.04,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/jgh,
JHY,Nuveen High Income 2020 Target Term Fund,10.25,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/jhy,
NXC,Nuveen Insured California Select Tax-Free Income Portfolio,15.54,$97.57M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxc,
NXN,Nuveen Insured New York Select Tax-Free Income Portfolio,13.24,$51.95M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxn,
NID,Nuveen Intermediate Duration Municipal Term Fund,12.45,$584.03M,2012,n/a,n/a,http://www.nasdaq.com/symbol/nid,
NQM,Nuveen Investment Quality Municipal Fund Inc.,14.89,$535.69M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nqm,
NMY,Nuveen Maryland Premium Income Municipal Fund,12.42,$299.38M,1993,n/a,n/a,http://www.nasdaq.com/symbol/nmy,
NMT,Nuveen Massachusetts Premium Income Municipal Fund,13.54,$126.56M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nmt,
NUM,Nuveen Michigan Quality Income Municipal Fund,13.24,$275.83M,1991,n/a,n/a,http://www.nasdaq.com/symbol/num,
NMS,Nuveen Minnesota Municipal Income Fund,14.66,$60.79M,2014,n/a,n/a,http://www.nasdaq.com/symbol/nms,
JLS,Nuveen Mortgage Opportunity Term Fund,22.6,$359.08M,2009,n/a,n/a,http://www.nasdaq.com/symbol/jls,
JMM,Nuveen Multi-Market Income Fund,7.19,$68.05M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jmm,
NMA,Nuveen Municipal Advantage Fund Inc.,13.44,$587.29M,1989,n/a,n/a,http://www.nasdaq.com/symbol/nma,
NMI,Nuveen Municipal Income Fund Inc.,10.79,$89.28M,1988,n/a,n/a,http://www.nasdaq.com/symbol/nmi,
NMO,Nuveen Municipal Market Opportunity Fund Inc.,13.25,$607.83M,1990,n/a,n/a,http://www.nasdaq.com/symbol/nmo,
NIO,Nuveen Municipal Opportunity Fund Inc.,14.12,$1.35B,1991,n/a,n/a,http://www.nasdaq.com/symbol/nio,
NXJ,Nuveen New Jersey Dividend Advantage Municipal Fund,12.94,$557.17M,2001,n/a,n/a,http://www.nasdaq.com/symbol/nxj,
NRK,Nuveen New York AMT-Free Municipal Income Fund,12.67,$1.11B,2002,n/a,n/a,http://www.nasdaq.com/symbol/nrk,
NAN,Nuveen New York Dividend Advantage Municipal Fund,13.64,$126.38M,1999,n/a,n/a,http://www.nasdaq.com/symbol/nan,
NNY,Nuveen New York Municipal Value Fund Inc.,9.73,$147.74M,1988,n/a,n/a,http://www.nasdaq.com/symbol/nny,
NNC,Nuveen North Carolina Premium Income Municipal Fund,12.81,$211.99M,1993,n/a,n/a,http://www.nasdaq.com/symbol/nnc,
NUO,Nuveen Ohio Quality Income Municipal Fund,14.61,$270.61M,1991,n/a,n/a,http://www.nasdaq.com/symbol/nuo,
NQP,Nuveen Pennsylvania Investment Quality Municipal Fund Inc.,13.17,$212.16M,1991,n/a,n/a,http://www.nasdaq.com/symbol/nqp,
NPP,Nuveen Performance Plus Municipal Fund Inc.,14.57,$874.57M,1989,n/a,n/a,http://www.nasdaq.com/symbol/npp,
JPI,Nuveen Preferred and Income Term Fund,23.21,$527.88M,2012,n/a,n/a,http://www.nasdaq.com/symbol/jpi,
JPC,Nuveen Preferred Income Opportunites Fund,9.23,$895.22M,2003,n/a,n/a,http://www.nasdaq.com/symbol/jpc,
NPF,Nuveen Premier Municipal Income Fund Inc.,13.07,$259.94M,1991,n/a,n/a,http://www.nasdaq.com/symbol/npf,
NPM,Nuveen Premium Income Municipal Fund II Inc.,13.67,$966.37M,1992,n/a,n/a,http://www.nasdaq.com/symbol/npm,
NPT,Nuveen Premium Income Municipal Fund IV Inc.,13.12,$568.6M,1993,n/a,n/a,http://www.nasdaq.com/symbol/npt,
NPI,Nuveen Premium Income Municipal Fund Inc.,13.58,$869.94M,1988,n/a,n/a,http://www.nasdaq.com/symbol/npi,
NQU,Nuveen Quality Income Municipal Fund Inc.,13.65,$742.27M,1991,n/a,n/a,http://www.nasdaq.com/symbol/nqu,
NQI,Nuveen Quality Municipal Fund Inc.,13.12,$504.62M,1990,n/a,n/a,http://www.nasdaq.com/symbol/nqi,
JTP,Nuveen Quality Preferred Income Fund,8.04,$519.89M,2002,n/a,n/a,http://www.nasdaq.com/symbol/jtp,
JPS,Nuveen Quality Preferred Income Fund 2,9.05,$1.09B,2002,n/a,n/a,http://www.nasdaq.com/symbol/jps,
JHP,Nuveen Quality Preferred Income Fund 3,8.29,$196.56M,2002,n/a,n/a,http://www.nasdaq.com/symbol/jhp,
JRI,Nuveen Real Asset Income and Growth Fund,15.66,$153.16M,2012,n/a,n/a,http://www.nasdaq.com/symbol/jri,
BXMX,Nuveen S&P 500 Buy-Write Income Fund,12.48,$480.04M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bxmx,
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,13.45,$218.36M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spxx,
NIM,Nuveen Select Maturities Municipal Fund,10.05,$125.01M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nim,
NQS,Nuveen Select Quality Municipal Fund Inc.,13.48,$474.79M,1991,n/a,n/a,http://www.nasdaq.com/symbol/nqs,
NXP,Nuveen Select Tax Free Income Portfolio,13.6401,$226.02M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxp,
NXQ,Nuveen Select Tax Free Income Portfolio II,13.2399,$234.53M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxq,
NXR,Nuveen Select Tax Free Income Portfolio III,13.87,$180.94M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxr,
NSL,Nuveen Senior Income Fund,5.89,$200.84M,1999,n/a,n/a,http://www.nasdaq.com/symbol/nsl,
JSD,Nuveen Short Duration Credit Opportunities Fund,15.25,$152.58M,2011,n/a,n/a,http://www.nasdaq.com/symbol/jsd,
JTD,Nuveen Tax-Advantaged Dividend Growth Fund,14.54,$210.6M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jtd,
JTA,Nuveen Tax-Advantaged Total Return Strategy Fund,11.96,$165.47M,2004,n/a,n/a,http://www.nasdaq.com/symbol/jta,
NTX,Nuveen Texas Quality Income Municipal Fund,13.7,$133.96M,1991,n/a,n/a,http://www.nasdaq.com/symbol/ntx,
NPV,Nuveen Virginia Premium Income Municipal Fund,13.45,$241.16M,1993,n/a,n/a,http://www.nasdaq.com/symbol/npv,
NIQ,Nuveenn Intermediate Duration Quality Municipal Term Fund,12.43,$162.8M,2013,n/a,n/a,http://www.nasdaq.com/symbol/niq,
JMT,Nuven Mortgage Opportunity Term Fund 2,22.0875,$107.59M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jmt,
NES,Nuverra Environmental Solutions Inc.,1.62,$45.51M,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/nes,
NVR,NVR Inc.,1553.09,$6.31B,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/nvr,
OAK,Oaktree Capital Group LLC,47.97,$7.39B,2012,Finance,Investment Managers,http://www.nasdaq.com/symbol/oak,
OAS,Oasis Petroleum Inc.,12.25,$1.7B,2010,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/oas,
OXY,Occidental Petroleum Corporation,74.23,$56.71B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/oxy,
OII,Oceaneering International Inc.,47.09,$4.61B,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/oii,
OZM,Och-Ziff Capital Management Group LLC,7.88,$3.78B,2007,Finance,Investment Managers,http://www.nasdaq.com/symbol/ozm,
OCIP,OCI Partners LP,9.89,$860.41M,2013,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/ocip,
OCIR,OCI Resources LP,23.26,$465.08M,2013,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/ocir,
OCN,Ocwen Financial Corporation,7.88,$988M,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ocn,
OFG,OFG Bancorp,8.9,$390.42M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ofg,
OFG^A,OFG Bancorp,19.5479,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ofg^a,
OFG^B,OFG Bancorp,19.2999,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ofg^b,
OFG^D,OFG Bancorp,19.8699,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ofg^d,
OGE,OGE Energy Corporation,28.85,$5.76B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/oge,
OIBR,Oi S.A.,0.6247,$437.58M,2014,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/oibr,
OIBR.C,Oi S.A.,n/a,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/oibr.c,
OIS,Oil States International Inc.,30.07,$1.54B,2001,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/ois,
ODC,Oil-Dri Corporation Of America,30.3,$218.74M,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/odc,
ORI,Old Republic International Corporation,16.76,$4.38B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ori,
OLN,Olin Corporation,18.74,$1.45B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/oln,
OMAM,OM Asset Management plc,15.07,$1.82B,2014,Finance,Investment Managers,http://www.nasdaq.com/symbol/omam,
OMG,OM Group Inc.,33.88,$1.04B,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/omg,
OHI,Omega Healthcare Investors Inc.,36.28,$6.67B,1992,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ohi,
OME,Omega Protein Corporation,18.25,$396.28M,1998,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/ome,
OMC,Omnicom Group Inc.,72.18,$17.54B,n/a,Technology,Advertising,http://www.nasdaq.com/symbol/omc,
OMN,OMNOVA Solutions Inc.,7.21,$330.36M,n/a,Basic Industries,Specialty Chemicals,http://www.nasdaq.com/symbol/omn,
ASGN,On Assignment Inc.,39.83,$2.1B,1992,Technology,Professional Services,http://www.nasdaq.com/symbol/asgn,
ONDK,On Deck Capital Inc.,9,$626.29M,2014,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ondk,
OGS,ONE Gas Inc.,48.26,$2.54B,2014,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/ogs,
OLP,One Liberty Properties Inc.,23.27,$384.61M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/olp,
OB,OneBeacon Insurance Group Ltd.,14.48,$1.38B,2006,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ob,
OKS,ONEOK Partners L.P.,34.93,$9.12B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/oks,
OKE,ONEOK Inc.,38.83,$8.12B,n/a,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/oke,
